workflow,process,task_hash,a_bytes,c_bytes,M_peak_rss_bytes,M_cgroup_peak_bytes,runtime_seconds
rnaseq,NFCORE_RNASEQ:PREPARE_GENOME:GUNZIP_ADDITIONAL_FASTA,2641fd7e25f88e92fc57ade32b153576,104960,4283938,3565158,34361344,0
rnaseq,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT,d85486ff24999697a4cd3ad344cfd0c5,6920601,3201685,3250585,66584576,0
rnaseq,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:CAT_FASTQ,1ed5ac00468b27d15575451f1cab7e75,8912896,4073815,6606028,51310592,0
rnaseq,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:CAT_FASTQ,1c3ef8ad6f0a6a0a9f681b55b92da81e,4613734,4439485,6081740,41857024,0
rnaseq,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT,646c7613ca04620e5e04959ef1a8c877,6606028,3100460,3460300,60870656,0
rnaseq,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT,7decfe8eb060ec278b46ec589d0985f0,2411724,3096876,3355443,43536384,0
rnaseq,NFCORE_RNASEQ:PREPARE_GENOME:UNTAR_SALMON_INDEX,c4beb87975d8a283b3d21bb19652907f,3460300,4327783,5347737,53329920,1
rnaseq,NFCORE_RNASEQ:PREPARE_GENOME:GUNZIP_GTF,ffa1c7abbb9d68ce98fe0ecf4415c146,115097,4481725,3670016,38240256,0
rnaseq,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT,18269952696fde2c194deb813679bafa,4613734,3230214,3250585,39243776,0
rnaseq,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT,4964571bdfedfd0e2f9e1130e3c4d26e,13421772,3044112,3355443,64147456,1
rnaseq,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,988f9bfbe9cf312f19219c5070597573,16777216,51549906,458227712,530300928,7
rnaseq,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,a626a7b37e5909169bfceaf1a41f6820,16986931,52600124,425826713,563884032,7
rnaseq,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,e411bfe6a86a7c9d59ca52b2fd35cc54,13736345,52135382,255537971,325578752,5
rnaseq,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,f84455b615d6083cfc213b68cde34d92,21390950,53198056,491362713,582471680,7
rnaseq,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,dc904881c9314156aba4e80d04e6d811,15938355,54212437,300941312,376025088,5
rnaseq,NFCORE_RNASEQ:PREPARE_GENOME:CUSTOM_GTFFILTER,1a167a56941a2e02d4c4f8e9734bb95f,1677721,8396341,376832,81588224,1
rnaseq,NFCORE_RNASEQ:PREPARE_GENOME:CUSTOM_CATADDITIONALFASTA,410978790258763d0cda8f7da4a209e4,1468006,5822908,1468006,79974400,1
rnaseq,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,d58b5138fd30d01c740a2cafe6b6cdbd,166094438,169864310,240857907,345899008,10
rnaseq,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,fde654dd32385db0e2a5334c2cbc5919,112407347,139626981,292762419,396333056,7
rnaseq,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,b14b828191e1973d9a7ce9b0ecc38554,294230425,272613479,289826406,420155392,15
rnaseq,NFCORE_RNASEQ:PREPARE_GENOME:EAUTILS_GTF2BED,5bc2f5200d79b70c645a34510f633959,384204,3745028,761856,32587776,1
rnaseq,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,6fb7032055d96c0ec588d4fb6929d113,67738009,102090110,243269632,527196160,7
rnaseq,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING,07778f4eb2eda40a4bfc615de45e8ee5,4508876,3071942,3460300,34557952,0
rnaseq,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING,ad5af042c282b56c97e5d47cb6f85c5d,6815744,2959735,3355443,60194816,0
rnaseq,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,240937cb2eef64523371ac1c750e3d9d,165255577,169214822,200802304,527716352,12
rnaseq,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING,a575c81b4a07c24405c1b9e79ded0963,13107200,3348025,3250585,56086528,0
rnaseq,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING,8f7ac16f00582741d54becc8e0b21aba,2306867,3082803,3250585,35217408,0
rnaseq,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING,fb33cee9bf4f0ef9e0434caf3cc707bf,6501171,3049115,3250585,59744256,0
rnaseq,NFCORE_RNASEQ:PREPARE_GENOME:SAMTOOLS_FAIDX,21b1ab3a6ec31842b7cdeedd8c4b0d09,384512,4667491,4194304,108965888,0
rnaseq,NFCORE_RNASEQ:PREPARE_GENOME:STAR_GENOMEGENERATE,239aa5c289f2449ed1ce787e8a82d84c,5138022,4785098,4089446,127090688,1
rnaseq,NFCORE_RNASEQ:PREPARE_GENOME:BBMAP_BBSPLIT,c8a4fb97b217561567f58fbc4e84d6a2,4928307,27277162,382625382,514609152,3
rnaseq,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:BBMAP_BBSPLIT,0d20cd3dd1979c472b342a15866b69b1,40789606,4536317,1181116006,1395163136,22
rnaseq,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:BBMAP_BBSPLIT,13fb6cdc5fdfc9f1382d1793fc7a78e3,41209036,4657446,1288490188,1493958656,28
rnaseq,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:BBMAP_BBSPLIT,fa677e400401291f5f6f812fc848ea22,26214400,4368835,1181116006,1226964992,19
rnaseq,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_BBSPLIT,2298a02831e4ffdd2c629a1f30826f55,5138022,3042741,3355443,39641088,1
rnaseq,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:BBMAP_BBSPLIT,7caa9abcb7cfc09133fdb29abfac4003,70464307,4318480,1503238553,1699815424,38
rnaseq,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_BBSPLIT,a125313f6c98c0e65aa563f03bf8fe72,7759462,3210958,3460300,60837888,1
rnaseq,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_BBSPLIT,80ceea1f219a905031b06e6b6f6efdf5,2621440,3343901,3355443,37634048,0
rnaseq,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_BBSPLIT,fdd354683f10cd95e1d0b33bd35a3fcc,15204352,2930413,3145728,60727296,0
rnaseq,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:BBMAP_BBSPLIT,e52dfa70ca0d0d6fce7b68b31e7e7597,40999321,4796821,1288490188,1334673408,27
rnaseq,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQC_FILTERED,2f63e3e088e91e5f88e5873c8970d2a2,16462643,54677430,300521881,376623104,6
rnaseq,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQC_FILTERED,e56a3f555402e9cabc5ff5815da4aa13,17825792,52619971,430964736,507715584,8
rnaseq,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN,039b5710d69776261dbab4c81cb5e7ce,52743372,61661435,936797798,1045372928,21
rnaseq,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQC_FILTERED,a15e255e81b40b0e8d0f808beb1a49cc,13946060,52998864,234147020,308772864,5
rnaseq,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE,c0b1be2a1245901e0b54bcb9928210ce,15204352,18525854,8283750,52994048,7
rnaseq,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQC_FILTERED,0ac7d479d0d75822f15f9af444a39466,22649241,54636068,612682956,728666112,6
rnaseq,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_BBSPLIT,1b43b6f3950a97fd79e62e5d22257fcd,7549747,3170559,3145728,60784640,1
rnaseq,NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT,006b853c1cff673480a6e46e4111496f,3670016,11571850,237712179,269975552,1
rnaseq,NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT,e52bf716e3bb70bd825c98f3eb7fab46,6186598,14258341,249351372,326266880,2
rnaseq,NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT,72b38fe7c083ed83da0a4fbd863d4704,6396313,14092146,3355443,295309312,1
rnaseq,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,a4215b4336b16c91a1d2ab3d02d9673c,13212057,4590885,16986931,84832256,0
rnaseq,NFCORE_RNASEQ:RNASEQ:QUANTIFY_BAM_SALMON:SALMON_QUANT,8c7f6ac76c8ad3cd77886158a2f95ebf,6081740,8453652,613941248,652320768,2
rnaseq,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN,9e82072ae9bc88b510e6dcac8a81d398,27996979,38740653,929877196,1014579200,12
rnaseq,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQC_FILTERED,3489a1d5eec56321003998e45340c985,17616076,52179460,428448153,524517376,7
rnaseq,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT,6d7e477fdec1235810135b4ed0c5ffd1,9646899,15984608,285946675,327798784,2
rnaseq,NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT,19f3b84ae376d16a72a0bbcc6c5c4cb2,6186598,14019072,262773145,344723456,1
rnaseq,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,5760214ea764f9b15fc70fc7ddf6a9fb,3250585,10068781,4194304,111849472,1
rnaseq,NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:QUANT_TXIMPORT_SUMMARIZEDEXPERIMENT:CUSTOM_TX2GENE,1c1b1bdfce9fd4eb4e610bb4d24535c5,1258291,6842334,2202009,70119424,0
rnaseq,NFCORE_RNASEQ:RNASEQ:QUANTIFY_BAM_SALMON:QUANT_TXIMPORT_SUMMARIZEDEXPERIMENT:CUSTOM_TX2GENE,02620b8c5035de1c488860358d47cc7e,1258291,6302623,2411724,50077696,0
rnaseq,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,7c1fe1380f2cb95b1a22bffd00150799,6710886,4974961,23697817,63631360,0
rnaseq,NFCORE_RNASEQ:RNASEQ:QUANTIFY_BAM_SALMON:SALMON_QUANT,19a3ee8c25afbe45e1fc83fe3823a9db,3250585,7820990,594647449,630829056,2
rnaseq,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN,6a6f9c656a7d34c8ea733a62e48e9eb2,53582233,72061876,952211865,1083486208,76
rnaseq,NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT,59b57a625843052cba1b9d107ced5055,11324620,18187834,285632102,317612032,2
rnaseq,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,985bdef0666612b8608e54002e324e77,13002342,4661892,18140364,83546112,0
rnaseq,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,ffa31491e773961ffe27b9492afbade4,3774873,10475199,7549747,53882880,0
rnaseq,NFCORE_RNASEQ:RNASEQ:QUANTIFY_BAM_SALMON:SALMON_QUANT,e98c2401bd43d37e50ad073c25f1972c,5872025,8087303,800063488,838553600,3
rnaseq,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,6459afd4673e74c307067d62106cebd3,3774873,3913146,7864320,49831936,0
rnaseq,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,e9a7275080e64ac1d2d8b02e7a5cc097,3774873,3808751,9017753,49963008,1
rnaseq,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,50c6b58951d0700c3d10fcd2d4d017f0,408371,4050344,3670016,49639424,0
rnaseq,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,4bf59e34677a8996be9974dc728f5cd8,3250585,3631255,8703180,50708480,1
rnaseq,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,eccf06e8ec4f481ad49fd6e650ad2d4a,3250585,3910688,7969177,53350400,0
rnaseq,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,4214cadd15ca87ce36224c866eca5144,408780,4104421,7549747,50577408,0
rnaseq,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,697e571b7a2ad8bb0cf8b41a94351b85,1887436,8748659,7654604,52879360,0
rnaseq,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,2f802700da7677a499761045e9df4991,1887436,4067685,7759462,49737728,0
rnaseq,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,3a48b256277ed1ad61387100fa9aafe4,1887436,4039433,8493465,50290688,1
rnaseq,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,a1fea33e57d5ffcabaff514dc41f9bbf,408166,3971552,7235174,50171904,0
rnaseq,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN,7f7e368acc7813df50099d7eb9304b61,53477376,72667025,948436992,1037656064,77
rnaseq,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,68384db68f1bb7ff64d430d0d5e51cf6,12373196,16927784,44879052,76730368,0
eager,makeFastaIndex,2c57ef7c952421027d46d38bd87b547d,3221225472,407187,6291456,37568512,26
eager,get_software_versions,16519b0cbbb6ab5796ccb557d40fbe36,181927936,387668,402024038,780255232,17
eager,makeSeqDict,a24779ed2c0d9e44a8c7b6a9baf7aa0b,3328599654,405185,2254857830,2396700672,49
eager,output_documentation,6a6897304a480cfab6764354c353fcc0,8493465,408013,12163481,121135104,1
eager,fastqc,abf1f0f3836f10ff84dd6091d943fce1,1717986918,394807,275460915,2148564992,187
eager,fastqc,47fcc2b5665eb0da546318aef203a046,1610612736,400801,285946675,1982586880,174
eager,fastqc,ebc047b26b6a0ee25b0aca302fc5aed4,1932735283,388080,279340646,2238607360,231
eager,adapter_removal,bc53e8d8ac302f732981fc071607c833,1610612736,424835,15938355,1518510080,745
eager,adapter_removal,1acf114e1d34d2b979654a310373a824,1717986918,419471,15623782,1586667520,794
eager,adapter_removal,ab6674c11e65531272bfdd481d9fc63f,1825361100,421789,15518924,1680293888,789
eager,fastqc_after_clipping,6719156643e295660ce8bad4db7a07b6,1503238553,410201,285527244,1832026112,167
eager,fastqc_after_clipping,c3967f497bf3b2bb2ff5a83736dc70a6,1610612736,413036,296537292,1925902336,177
eager,fastqc_after_clipping,02abf66972136a15acf380f02d29f99e,1610612736,405317,296537292,2013290496,178
eager,makeBWAIndex,dd743044a66339acb3f2cc361e37c0af,12992276070,414206,4831838208,13768683520,4254
eager,bwa,f0eaa16a5264c2eedb465266810d16c3,922558975180,423244,11596411699,15861841920,12816
eager,bwa,6bac0b3ff999e9d61aa7791c311e5f9e,1077070423654,422493,11703785881,14705790976,14324
eager,bwa,068cef2892f169d0f313fa61f3f2dba2,808634967654,413030,11596411699,13297750016,16200
eager,samtools_flagstat,badb01b647839e7e303cd9b979262ef3,1932735283,411608,7025459,33300480,24
eager,samtools_flagstat,145043cba8cc11355277e0d27b1aae4c,1825361100,395159,6920601,32858112,22
eager,samtools_flagstat,1b52c69879cd3bfd830e505d54053e85,2147483648,408823,6815744,32104448,20
eager,endorSpy,c6ea4172bec1bbd9770cfc367f81a289,718643,413624,12058624,42631168,0
eager,endorSpy,dc5fd46007064c87496fa845340b6092,718643,415690,12058624,42074112,1
eager,endorSpy,455d40c3a9c466883bf5da150ba11ef3,718643,411415,12268339,41861120,1
eager,preseq,5c0fae06366f26a93913e1254617480a,1825361100,401864,8283750,34963456,108
eager,preseq,5dba88344ec381690691f3824252aca9,1932735283,405094,8178892,34717696,123
eager,preseq,e18765cdd67efbe8b98cbb084fd529c5,2147483648,392104,9227468,36147200,211
eager,markduplicates,ce913a30853d76c0fb4b911555832217,6120328396,409843,3006477107,4574007296,575
eager,markduplicates,df85bf89bb4773e5dae77534e2146188,7194070220,395170,3113851289,5414129664,737
eager,markduplicates,ceca3b5da3b8794fbd3199b002c019be,6657199308,410422,3006477107,4771999744,745
eager,qualimap,1a03f5e12dd86396207f359f96420b9d,1932735283,427663,2147483648,2153623552,278
eager,qualimap,50cd0c5a31c4e0a387fedbeeca7c7b12,2147483648,419537,2147483648,2234945536,268
eager,qualimap,8fc15c2ce03f25374896022c9af83571,2254857830,431808,2040109465,2105544704,317
eager,damageprofiler,efa4234199022a6a1a4bdda93ad4e039,1932735283,430899,4294967296,4444119040,697
eager,damageprofiler,240d1e2d1a1dc814e9e62eb4167f52d9,2040109465,423536,5905580032,6525927424,672
eager,damageprofiler,5faac89fc0d26ef534826d30ace0a64e,2254857830,435773,7623566950,7707414528,471
eager,multiqc,488b9acf209073cc024cff7925e5ae25,24481313587,68488,262458572,414134272,40
mag,NFCORE_MAG:MAG:CATPACK:CAT_DB_UNTAR,dc5715c553a5410d8d1dafdead3c5fa4,7235174,9540720,3774873,36605952,0
mag,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:FASTQC_RAW,7b560d8e4eea87996b06f20f0077792e,19398656,53809951,429706444,509042688,4
mag,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:FASTQC_RAW,4e88a04577ee6800a5046f83bbb1cbaf,19188940,52952165,437046476,516784128,5
mag,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:FASTP,a3a99b58bb12a1977c437efb14468ab9,23592960,24575999,58195968,1301078016,26
mag,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:FASTP,9af548977a50b8007b00a19b670a0b5c,23592960,21561451,58405683,1309696000,26
mag,NFCORE_MAG:MAG:BIN_QC:BUSCO_UNTAR,0510df2cd077a3de55ef3844fa0a4298,67108864,54446748,8283750,71163904,3
mag,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:FASTQC_RAW,86968b04cae8b666a4aab66a3c77532c,15728640,51918919,391852851,474062848,4
mag,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:FASTP,1bc142bfe485b2ad6b04b207ca8e9b6e,11953766,12800270,1059166617,1244856320,17
mag,NFCORE_MAG:MAG:GTDBTK:GTDBTK_DB_PREPARATION,1104e138c7495b321c1bbf7702b6dcf1,120376524,4166484,8493465,152936448,6
mag,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:BOWTIE2_PHIX_REMOVAL_BUILD,2715f8d4b4010fbc5965dd41f6da62c8,1468006,2556089,5872025,171839488,2
mag,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:BOWTIE2_PHIX_REMOVAL_ALIGN,76bd9a63bd9c3b4dbeef1e57545504fe,106849894,2645046,55364812,138752000,18
mag,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:BOWTIE2_PHIX_REMOVAL_ALIGN,b14adb55bd6407bb86d9d75ca79a02a0,106849894,2492486,55889100,94511104,18
mag,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:BOWTIE2_PHIX_REMOVAL_ALIGN,91536bc3925dc1d012e5c14320056db8,68472012,2617335,56727961,77279232,11
mag,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:FASTQC_TRIMMED,d7e98b57c85122163d20e03312dc8f7d,19084083,52334965,365743308,443772928,4
mag,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:FASTQC_TRIMMED,dfa08fbab59af6c59e4fc6838d3f7cd0,19188940,52916995,407057203,483700736,5
mag,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:CAT_FASTQ,5aff7b09222e71e942a9f0c8926b2487,12897484,4261140,6396313,50167808,1
mag,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:FASTQC_TRIMMED,60785d0961e7154aa204afc09718f99b,15414067,53089002,392481996,463634432,4
mag,NFCORE_MAG:MAG:ASSEMBLY:SHORTREAD_ASSEMBLY:MEGAHIT,7739634e010c22785a825b927eed7bdd,663853465,7669937,330091724,418299904,91
mag,NFCORE_MAG:MAG:ASSEMBLY:GUNZIP_SHORTREAD_ASSEMBLIES,b744edfa7a799f0dba4e1678f229f7a3,283648,4137588,5347737,32514048,0
mag,NFCORE_MAG:MAG:ASSEMBLY:SHORTREAD_ASSEMBLY:METASPADES,887c6183001ac135d75ad7e3721e2958,130862284,116306986,173749043,347598848,99
mag,NFCORE_MAG:MAG:ASSEMBLY:GUNZIP_SHORTREAD_ASSEMBLIES,c49661d9a31c41c1516380d1992a1f19,737689,4192665,5557452,33755136,0
mag,NFCORE_MAG:MAG:BINNING_PREPARATION:SHORTREAD_BINNING_PREPARATION:BOWTIE2_ASSEMBLY_BUILD,94512e9b18e1ec0bf020ec34028259be,4089446,2570811,8808038,147152896,3
mag,NFCORE_MAG:MAG:BINNING_PREPARATION:SHORTREAD_BINNING_PREPARATION:BOWTIE2_ASSEMBLY_BUILD,98b140bebf5a30970bef92ac7d658c6e,9961472,2490392,118489088,173105152,3
mag,NFCORE_MAG:MAG:PRODIGAL,f23b1cc39035acf1b4f95aba91d47ec4,4928307,5526053,57147392,93442048,4
mag,NFCORE_MAG:MAG:PRODIGAL,3a42ddba8dfb830ad5fbdb7c5af097ff,16462643,7675625,57147392,95698944,10
mag_karlsson,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:FASTQC_RAW,078eef1228203be0101440915ce1bf8b,890870169,374427,6335076761,7249981440,40
mag_karlsson,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:FASTQC_RAW,363c2c1047fb652465a72650e6a2a35a,887514726,373020,6227702579,7235047424,39
mag_karlsson,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:FASTP,e6fee55b727f66c7bac9c85fbd589a1c,938056089,372742,1395864371,2398519296,70
mag_karlsson,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:FASTP,ac46b29a3f74f0550e5fd75a75b7366d,941201817,379620,1395864371,2400485376,70
mag_karlsson,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:BOWTIE2_PHIX_REMOVAL_BUILD,3d6b0b7a7e6da0c7491cbff2840e9ee5,1468006,364685,2936012,172896256,2
mag_karlsson,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:FASTQC_RAW,e8089626326b8ff0355b0367568d32b3,2040109465,369260,6012954214,8289898496,82
mag_karlsson,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:BOWTIE2_PHIX_REMOVAL_ALIGN,19527b9dacc066fc49dc0fc71ca36510,9019431321,437261,68157440,911351808,516
mag_karlsson,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:BOWTIE2_PHIX_REMOVAL_ALIGN,483035c5f144eaf1ded2b75f88b6f4b3,9234179686,433484,68052582,1335230464,553
mag_karlsson,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:FASTQC_TRIMMED,be93089f48665afcf310407a7eaa0dfb,827850752,378742,6442450944,6574587904,36
mag_karlsson,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:FASTQC_TRIMMED,6e6b33fd740fcddc4bcec714ea583caa,832988774,370049,6227702579,6761144320,38
mag_karlsson,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:FASTP,69445b2a7cdb48ed62f7a3268782ca23,2147483648,382647,1503238553,3537866752,73
iwd,demToGraph,471bb25d,30916214,,290201600,290201600,6.094
iwd,demToGraph,2817d407,30916438,,289673216,289673216,5.987
