process,task_hash,task_name,work_dir,wrapper_pid,ebpf_tsv,ebpf_files,ebpf_read_bytes,ebpf_mmap_bytes,ebpf_total_bytes,trace_realtime_ms,trace_rchar,trace_wchar,trace_syscr,trace_syscw,trace_read_bytes,trace_write_bytes,trace_vmem_kb,trace_rss_kb,trace_peak_vmem_kb,trace_peak_rss_kb,trace_vol_ctxt,trace_inv_ctxt
BACKSUB,62ff0476ff21e81d73f25f772f29503a,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0197),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/62/ff0476ff21e81d73f25f772f29503a,2453697,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_62ff0476ff21e81d73f25f772f29503a/ebpf_attribution_2453952.tsv,3292,81763078,31248384,113011462,19088,84807797,14766697,16251,101,121304064,14839808,1457816,281712,1527060,287176,6568,458
BACKSUB,634443af24667c714f490d939d38dd2b,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0318),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/63/4443af24667c714f490d939d38dd2b,8443,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_634443af24667c714f490d939d38dd2b/ebpf_attribution_8489.tsv,3286,85765458,30773248,116538706,10865,84807085,14766675,16248,101,121332736,14839808,1457820,281912,1529240,287104,6697,214
BACKSUB,6351ab392628d8f828075cf2c586531e,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0077),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/63/51ab392628d8f828075cf2c586531e,4963,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_6351ab392628d8f828075cf2c586531e/ebpf_attribution_23361.tsv,3280,86268231,30826496,117094727,10039,84807185,14766682,16249,101,121338880,14839808,776732,272884,776764,272884,6421,160
BACKSUB,635b6912e36a92c02d9c60ffbde3ddac,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0236),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/63/5b6912e36a92c02d9c60ffbde3ddac,3845622,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_635b6912e36a92c02d9c60ffbde3ddac/ebpf_attribution_3845968.tsv,3294,85684834,30978048,116662882,19287,84807794,14766697,16249,101,117419008,14839808,1458076,283756,1463704,288388,6538,1262
BACKSUB,635d7141ec84d4a402fa14f7bf6c634b,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0369),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/63/5d7141ec84d4a402fa14f7bf6c634b,12731,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_635d7141ec84d4a402fa14f7bf6c634b/ebpf_attribution_12759.tsv,3282,85984848,30666752,116651600,10494,84807171,14766681,16249,101,121261056,14839808,772920,266772,772952,266772,6353,142
BACKSUB,63759133654474e3740d6edf1f6b51b7,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0192),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/63/759133654474e3740d6edf1f6b51b7,3811859,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_63759133654474e3740d6edf1f6b51b7/ebpf_attribution_3812026.tsv,3292,84043971,30978048,115022019,19007,84807790,14766697,16249,101,117628928,14839808,1458064,282980,1527056,287640,6672,993
BACKSUB,638cfd5130f0b3a055a118830d9eca97,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0026),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/63/8cfd5130f0b3a055a118830d9eca97,69537,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_638cfd5130f0b3a055a118830d9eca97/ebpf_attribution_69890.tsv,3292,81084028,31432704,112516732,20029,84807799,14766697,16250,101,117619712,14839808,1458088,281420,1527076,286856,6636,1931
BACKSUB,6399ccfb356a41053f7372720bb6ba5b,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0119),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/63/99ccfb356a41053f7372720bb6ba5b,3727073,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_6399ccfb356a41053f7372720bb6ba5b/ebpf_attribution_3727794.tsv,3292,81186568,31350784,112537352,19888,84807798,14766697,16250,101,117342208,14839808,1458080,282972,1527068,287604,6682,742
BACKSUB,63a025447c5b41322ee1fc254033881f,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0419),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/63/a025447c5b41322ee1fc254033881f,37586,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_63a025447c5b41322ee1fc254033881f/ebpf_attribution_37896.tsv,3290,78460097,31809536,110269633,15188,84807792,14766697,16249,101,117526528,14839808,1458080,282076,1529240,287124,6727,256
BACKSUB,63ac7cf68a0ba2dd718629f94da8273b,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0333),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/63/ac7cf68a0ba2dd718629f94da8273b,5300,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_63ac7cf68a0ba2dd718629f94da8273b/ebpf_attribution_5699.tsv,3292,81182480,31268864,112451344,19512,84807804,14766697,16251,101,117641216,14839808,1463124,286396,1527064,286700,6483,1425
BACKSUB,63aead88ecc498db1db31d500b97a065,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0039),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/63/aead88ecc498db1db31d500b97a065,4693,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_63aead88ecc498db1db31d500b97a065/ebpf_attribution_14021.tsv,3284,86293971,30928896,117222867,10776,84807101,14766675,16250,101,121244672,14839808,790132,273812,790164,273812,6312,176
BACKSUB,63b409466cd677a67dc322f733ff87a0,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0411),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/63/b409466cd677a67dc322f733ff87a0,8216,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_63b409466cd677a67dc322f733ff87a0/ebpf_attribution_8263.tsv,3288,85277735,30896128,116173863,16270,84807092,14766675,16250,101,121261056,14839808,862404,279784,925384,279784,6438,259
BACKSUB,63c3a6e7ede66012064c5ee3bc654ea6,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0120),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/63/c3a6e7ede66012064c5ee3bc654ea6,2976877,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_63c3a6e7ede66012064c5ee3bc654ea6/ebpf_attribution_2977369.tsv,3294,81218461,31338496,112556957,19847,84807799,14766697,16251,101,117562368,14839808,1458084,281372,1527072,286584,6517,1899
BACKSUB,63cbb38716c9776aca9defec3cdcc347,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0140),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/63/cbb38716c9776aca9defec3cdcc347,4823,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_63cbb38716c9776aca9defec3cdcc347/ebpf_attribution_15683.tsv,3282,86016707,30593024,116609731,10208,84807108,14766674,16249,101,121347072,14839808,861840,278088,925360,278088,6440,149
BACKSUB,63e87600b1b45a37c683a7081909961f,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0365),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/63/e87600b1b45a37c683a7081909961f,3083175,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_63e87600b1b45a37c683a7081909961f/ebpf_attribution_3083378.tsv,3292,81083855,31137792,112221647,19455,84807793,14766697,16249,101,117537792,14839808,1458064,281276,1527048,286704,6751,736
BACKSUB,63e9111c73a64c6723234807332dc56f,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0280),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/63/e9111c73a64c6723234807332dc56f,2802239,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_63e9111c73a64c6723234807332dc56f/ebpf_attribution_2803331.tsv,3292,86318582,30793728,117112310,18188,84807787,14766697,16249,101,117485568,14839808,1458072,281960,1527064,287392,6717,461
BACKSUB,6406783bfd7c091fac8f80b26bdcadc4,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0010),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/64/06783bfd7c091fac8f80b26bdcadc4,67905,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_6406783bfd7c091fac8f80b26bdcadc4/ebpf_attribution_68288.tsv,3292,81076741,31305728,112382469,20022,84807793,14766697,16249,101,117618688,14839808,1458092,281644,1529248,288624,6534,1980
BACKSUB,64306bf9c793b862b1f5355588b5efaa,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0261),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/64/306bf9c793b862b1f5355588b5efaa,3049608,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_64306bf9c793b862b1f5355588b5efaa/ebpf_attribution_3049859.tsv,3292,84036423,31109120,115145543,18936,84807803,14766697,16251,101,117414912,14839808,1458072,282108,1527064,287404,6571,2679
BACKSUB,64347cb91e3cd1f854714b4049d24cdd,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0251),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/64/347cb91e3cd1f854714b4049d24cdd,242967,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_64347cb91e3cd1f854714b4049d24cdd/ebpf_attribution_243604.tsv,3292,81083844,31211520,112295364,20046,84807789,14766697,16249,101,117443584,14839808,1463124,286152,1527064,286356,6523,1336
BACKSUB,644e76280e8c04f6b289d6108bcaf3b4,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0008),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/64/4e76280e8c04f6b289d6108bcaf3b4,566055,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_644e76280e8c04f6b289d6108bcaf3b4/ebpf_attribution_566719.tsv,3292,86316044,31105024,117421068,21012,84807447,14766687,16250,101,121306112,14839808,862948,280616,925384,280616,6283,1928
BACKSUB,6451195df345c57536515b2c210140cf,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0180),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/64/51195df345c57536515b2c210140cf,4133615,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_6451195df345c57536515b2c210140cf/ebpf_attribution_4134251.tsv,3294,84984916,30924800,115909716,19293,84807794,14766697,16249,101,117669888,14839808,1458068,282068,1529232,286792,6646,1052
BACKSUB,645307cab36f2208134566757ca4d3d2,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0298),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/64/5307cab36f2208134566757ca4d3d2,2820453,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_645307cab36f2208134566757ca4d3d2/ebpf_attribution_2821125.tsv,3292,86317052,30748672,117065724,18877,84807798,14766697,16250,101,121088000,14839808,1458064,281644,1527056,286864,6729,359
BACKSUB,646746b7b1b46edf9fd11c8671443f4f,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0276),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/64/6746b7b1b46edf9fd11c8671443f4f,4162323,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_646746b7b1b46edf9fd11c8671443f4f/ebpf_attribution_4162853.tsv,3292,81106531,31318016,112424547,19832,84807794,14766696,16250,101,117447680,14839808,1462584,285524,1527068,286376,6352,2480
BACKSUB,64c6a25bb1949a48077e5d9f5e155c2d,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0332),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/64/c6a25bb1949a48077e5d9f5e155c2d,3944175,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_64c6a25bb1949a48077e5d9f5e155c2d/ebpf_attribution_3945220.tsv,3292,86319516,30433280,116752796,18768,84807793,14766697,16250,101,117659648,14839808,1458068,281564,1527056,286928,6688,917
BACKSUB,64d86a00de330891dd84678e84c0e31d,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0201),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/64/d86a00de330891dd84678e84c0e31d,197584,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_64d86a00de330891dd84678e84c0e31d/ebpf_attribution_197659.tsv,3290,82275365,31490048,113765413,17001,84807792,14766696,16249,101,117577728,14839808,862408,280168,925384,280168,6420,264
BACKSUB,64de582eb543552c0c3c5e72366728d6,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0239),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/64/de582eb543552c0c3c5e72366728d6,76996,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_64de582eb543552c0c3c5e72366728d6/ebpf_attribution_77557.tsv,3292,85387925,30674944,116062869,19030,84807328,14766685,16249,101,121039872,14839808,1458084,283196,1527072,287964,6640,3614
BACKSUB,64e286ccd07cc474a8b7400c95032012,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0096),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/64/e286ccd07cc474a8b7400c95032012,29115,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_64e286ccd07cc474a8b7400c95032012/ebpf_attribution_29198.tsv,3290,82156376,30994432,113150808,16692,84807204,14766677,16250,101,117623808,14839808,862940,280576,925372,280576,6493,229
BACKSUB,6514f40c076173620aa3f53c65d2c20d,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0393),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/65/14f40c076173620aa3f53c65d2c20d,3441831,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_6514f40c076173620aa3f53c65d2c20d/ebpf_attribution_3442054.tsv,3292,86319346,30539776,116859122,18371,84807794,14766697,16250,101,117502976,14839808,1458080,281464,1527072,286688,6662,373
BACKSUB,651946b15c086820fe37183e3b39d909,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0168),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/65/1946b15c086820fe37183e3b39d909,596612,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_651946b15c086820fe37183e3b39d909/ebpf_attribution_597132.tsv,3292,81190903,31285248,112476151,19476,84807450,14766688,16250,101,121515008,14839808,1462588,286464,1527072,287392,6367,5216
BACKSUB,656efafa5480ada480ac46dcb2da23a8,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0403),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/65/6efafa5480ada480ac46dcb2da23a8,2913868,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_656efafa5480ada480ac46dcb2da23a8/ebpf_attribution_2914312.tsv,3292,84036603,30838784,114875387,19606,84807793,14766697,16249,101,117519360,14839808,1458076,281720,1527068,286988,6755,494
BACKSUB,6576561d70c58791eb26e70b4d3a7d75,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0075),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/65/76561d70c58791eb26e70b4d3a7d75,40640,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_6576561d70c58791eb26e70b4d3a7d75/ebpf_attribution_41174.tsv,3292,81120568,31326208,112446776,19617,84807188,14766678,16249,101,121179136,14839808,1463132,286960,1529244,286960,6589,2791
BACKSUB,657b0fa876e4f41c56732c0c66c77550,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0184),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/65/7b0fa876e4f41c56732c0c66c77550,2712291,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_657b0fa876e4f41c56732c0c66c77550/ebpf_attribution_2712892.tsv,3292,81101538,31133696,112235234,20511,84807786,14766697,16249,101,117398528,14839808,863468,280756,925360,280756,6194,2728
BACKSUB,659ee8789e031310fdcea9961206fe81,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0020),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/65/9ee8789e031310fdcea9961206fe81,2608278,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_659ee8789e031310fdcea9961206fe81/ebpf_attribution_2608576.tsv,3292,81098795,30957568,112056363,20075,84807793,14766697,16250,101,117722112,14839808,1458076,281288,1527064,286644,6530,4198
BACKSUB,65afc4503f5b2483a406e7bfd0a5dbe1,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0170),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/65/afc4503f5b2483a406e7bfd0a5dbe1,2707409,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_65afc4503f5b2483a406e7bfd0a5dbe1/ebpf_attribution_2707486.tsv,3290,82343062,31199232,113542294,17002,84807791,14766696,16249,101,121426944,14839808,861844,277976,925364,277976,6418,249
BACKSUB,65c48d16c777e2c7d79e76ff8188a9df,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0225),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/65/c48d16c777e2c7d79e76ff8188a9df,116437,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_65c48d16c777e2c7d79e76ff8188a9df/ebpf_attribution_116607.tsv,3292,86316842,30724096,117040938,17832,84807293,14766685,16248,101,121346048,14839808,1458080,281056,1527072,286348,6790,316
BACKSUB,65d22e7b73fe998701b5fbc015f809b7,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0360),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/65/d22e7b73fe998701b5fbc015f809b7,2880084,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_65d22e7b73fe998701b5fbc015f809b7/ebpf_attribution_2880388.tsv,3292,81221697,31281152,112502849,19620,84807798,14766697,16250,101,117364736,14839808,1458080,282048,1527064,286800,6754,680
BACKSUB,65dfc23d517cfe363d61321c653bfb6d,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0141),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/65/dfc23d517cfe363d61321c653bfb6d,2679309,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_65dfc23d517cfe363d61321c653bfb6d/ebpf_attribution_2679383.tsv,3292,81121961,31281152,112403113,19139,84807797,14766697,16250,101,121090048,14839808,1458068,282228,1463696,287408,6587,432
BACKSUB,65ee1e04cd4357b67dd20e7ade8f2cc9,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0358),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/65/ee1e04cd4357b67dd20e7ade8f2cc9,333376,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_65ee1e04cd4357b67dd20e7ade8f2cc9/ebpf_attribution_333733.tsv,3292,82217100,30978048,113195148,18875,84807798,14766697,16250,101,117644288,14839808,1458076,281916,1527064,287132,6724,334
BACKSUB,660565a484a1accb14e51b3c74960fd8,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0245),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/66/0565a484a1accb14e51b3c74960fd8,3296842,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_660565a484a1accb14e51b3c74960fd8/ebpf_attribution_3297090.tsv,3288,86223904,29896704,116120608,17286,84807803,14766697,16251,101,117675008,14839808,1458076,281656,1527064,287092,6626,453
BACKSUB,661a4eaa6881174825d961f0fd90c95d,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0309),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/66/1a4eaa6881174825d961f0fd90c95d,2845935,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_661a4eaa6881174825d961f0fd90c95d/ebpf_attribution_2846052.tsv,3292,81050392,31154176,112204568,19498,84807793,14766697,16250,101,117262336,14839808,1458076,281332,1463700,286744,6675,585
BACKSUB,662b3be07faf4d1e95da9a770d94cce4,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0320),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/66/2b3be07faf4d1e95da9a770d94cce4,122839,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_662b3be07faf4d1e95da9a770d94cce4/ebpf_attribution_123421.tsv,3292,81100417,31248384,112348801,19822,84807238,14766678,16250,101,117775360,14839808,1462584,285932,1527064,286868,6387,2695
BACKSUB,664a0cfdfa1ecceb89756a3b07bc0ca6,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0249),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/66/4a0cfdfa1ecceb89756a3b07bc0ca6,242964,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_664a0cfdfa1ecceb89756a3b07bc0ca6/ebpf_attribution_243591.tsv,3292,81101969,31297536,112399505,19514,84807799,14766697,16250,101,117565440,14839808,1458068,281464,1527052,286868,6656,2069
BACKSUB,664a26e1b4af55177924ac73f0627c40,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0043),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/66/4a26e1b4af55177924ac73f0627c40,5105,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_664a26e1b4af55177924ac73f0627c40/ebpf_attribution_55648.tsv,3280,86268152,30498816,116766968,9949,84807164,14766677,16249,101,121426944,14843904,862388,279932,925364,279932,6453,180
BACKSUB,66570b3eea604fdde00c7781812f76cb,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0344),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/66/570b3eea604fdde00c7781812f76cb,315242,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_66570b3eea604fdde00c7781812f76cb/ebpf_attribution_316104.tsv,3292,86318423,30535680,116854103,18565,84807798,14766697,16250,101,117515264,14839808,1458072,281736,1527060,286388,6651,389
BACKSUB,665d4ba60525d7f0083d49eb88cbd7bc,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0328),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/66/5d4ba60525d7f0083d49eb88cbd7bc,301576,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_665d4ba60525d7f0083d49eb88cbd7bc/ebpf_attribution_301909.tsv,3292,81160273,31166464,112326737,19735,84807794,14766697,16249,101,117615616,14839808,1458080,281040,1527068,286292,6576,1339
BACKSUB,6663abae85acbae580d8934bb7f5c525,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0365),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/66/63abae85acbae580d8934bb7f5c525,151709,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_6663abae85acbae580d8934bb7f5c525/ebpf_attribution_152125.tsv,3292,81078576,31399936,112478512,19980,84807275,14766678,16250,101,121246720,14839808,937212,281320,1002240,281320,6361,4204
BACKSUB,666936f13d002a59b7d04d0dcaea2771,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0036),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/66/6936f13d002a59b7d04d0dcaea2771,4839,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_666936f13d002a59b7d04d0dcaea2771/ebpf_attribution_40143.tsv,3282,86016488,30732288,116748776,10351,84807205,14766683,16249,101,120972288,14839808,772920,266648,772952,266648,6332,166
BACKSUB,66819fdbcee3f78c940f9c6b713aec44,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0256),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/66/819fdbcee3f78c940f9c6b713aec44,2788405,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_66819fdbcee3f78c940f9c6b713aec44/ebpf_attribution_2788990.tsv,3292,81159495,31346688,112506183,19995,84807797,14766697,16250,101,117658624,14839808,1458076,281760,1465872,286648,6708,1005
BACKSUB,6689183985f53e35a648c1a46c6664e3,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0062),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/66/89183985f53e35a648c1a46c6664e3,38165,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_6689183985f53e35a648c1a46c6664e3/ebpf_attribution_38538.tsv,3292,81104870,31322112,112426982,19855,84807184,14766678,16249,101,121390080,14839808,1462572,286260,1527056,287112,6353,1950
BACKSUB,6691de52c6b08be518eb840ce81f25ad,NFCORE_MCMICRO:MCMICRO:BACKSUB (PUBLIC_0023),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/66/91de52c6b08be518eb840ce81f25ad,3482380,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BACKSUB/task_6691de52c6b08be518eb840ce81f25ad/ebpf_attribution_3482774.tsv,3292,81083834,31461376,112545210,19908,84807799,14766697,16251,101,117626880,14839808,1458068,281732,1527056,287056,6476,1607
